站点代码,数据时间,气温,气压,相对湿度,风向,风速,降雨量,能见度
58507,20220516162554,26.8,1010.2,63,100,5.4,0.6,10329.3
58519,20220516162554,34.1,1002.9,96,122,10.9,1.3,10042.6
58527,20220516162554,1.8,1001.7,39,359,1.8,0.5,10276.8
58600,20220516162554,27.8,1006.1,93,270,4.1,1.2,10462.5
58606,20220516162554,25.9,1001.1,89,193,0.4,1.0,10002.3
58608,20220516162554,26.5,1007.8,38,148,3.7,1.2,10021.6
58622,20220516162554,8.1,1010.8,88,1,2.5,1.3,10049.0
58626,20220516162554,13.1,1007.1,89,103,1.3,0.0,10416.5
58634,20220516162554,19.0,1019.0,10,233,7.2,0.9,10190.5
58637,20220516162554,22.6,1023.6,33,104,2.9,0.5,10216.1
58705,20220516162554,13.4,1004.0,87,287,10.8,0.5,10259.8
58715,20220516162554,34.0,1003.7,93,138,9.9,0.4,10411.5
58718,20220516162554,29.9,1001.3,48,120,3.3,1.2,10469.2
58806,20220516162554,29.1,1008.4,93,83,1.0,1.2,10374.9
58813,20220516162554,14.7,1024.7,85,0,0.2,0.3,10248.4
59092,20220516162554,5.6,1005.1,69,25,5.1,0.9,10426.2
59102,20220516162554,33.1,1012.8,29,126,10.6,1.1,10444.7
54236,20220516162554,9.0,1014.2,84,237,9.6,0.3,10420.0
54237,20220516162554,24.5,1024.3,2,40,0.2,0.5,10168.1
54243,20220516162554,16.6,1009.8,41,166,0.7,0.9,10445.8
54254,20220516162554,31.1,1004.2,39,244,11.5,1.5,10079.9
54259,20220516162554,19.0,1006.3,21,46,8.6,0.7,10461.9
54324,20220516162554,10.8,1006.8,97,3,8.8,0.9,10137.5
54326,20220516162554,29.5,1014.7,56,117,9.7,1.2,10337.8
54333,20220516162554,9.6,1006.0,80,108,12.7,1.4,10089.8
54334,20220516162554,25.8,1025.4,15,88,13.9,0.2,10056.6
54335,20220516162554,9.6,1007.5,51,32,2.5,1.4,10360.3
54337,20220516162554,32.9,1015.0,51,354,8.9,0.9,10256.4
54339,20220516162554,29.8,1000.3,21,87,10.8,1.5,10053.7
54342,20220516162554,5.0,1014.6,1,64,6.2,1.4,10226.4
54346,20220516162554,20.2,1009.6,40,179,9.3,0.1,10237.1
54349,20220516162554,26.5,1016.6,51,351,14.3,1.2,10070.7
54351,20220516162554,1.9,1014.0,43,253,6.3,0.6,10082.9
54353,20220516162554,30.5,1005.5,88,263,8.7,1.1,10442.5
54365,20220516162554,2.0,1001.7,53,103,10.5,1.5,10424.6
54452,20220516162554,3.0,1001.9,27,158,2.7,1.3,10383.6
54454,20220516162554,21.7,1006.4,40,117,8.9,0.1,10239.8
54455,20220516162554,25.5,1011.0,51,9,11.1,0.6,10267.5
54470,20220516162554,1.3,1010.7,41,301,8.1,0.8,10480.6
54471,20220516162554,13.8,1016.2,41,76,7.3,0.6,10226.5
54472,20220516162554,29.0,1011.5,57,165,2.7,0.7,10180.1
54476,20220516162554,18.9,1016.4,14,343,7.6,1.2,10219.4
54486,20220516162554,2.3,1010.6,46,189,8.3,0.9,10495.5
54493,20220516162554,11.4,1025.1,49,261,12.0,0.0,10180.9
54497,20220516162554,24.7,1014.6,45,285,10.2,1.2,10287.6
54563,20220516162554,18.4,1012.3,7,139,7.7,1.1,10290.1
54579,20220516162554,14.4,1024.7,76,123,9.3,0.4,10144.4
54584,20220516162554,31.0,1011.9,28,244,14.2,1.1,10214.4
54660,20220516162554,10.3,1015.3,88,125,12.0,0.8,10146.2
54662,20220516162554,1.3,1020.4,27,35,3.2,0.4,10310.0
50425,20220516162554,33.5,1000.8,30,75,14.3,0.5,10253.9
50434,20220516162554,2.3,1020.9,95,45,4.1,1.0,10038.3
50514,20220516162554,16.5,1006.9,60,116,1.3,1.4,10138.8
50527,20220516162554,29.3,1019.7,9,279,1.9,1.0,10084.9
50548,20220516162554,4.6,1005.3,73,265,12.4,1.0,10231.2
50603,20220516162554,29.5,1003.1,95,37,14.2,0.0,10306.3
50618,20220516162554,21.0,1023.7,37,277,6.4,0.7,10482.2
50632,20220516162554,33.2,1018.1,19,164,3.0,1.5,10277.5
50639,20220516162554,8.2,1001.0,94,235,13.4,1.3,10455.6
50727,20220516162554,18.7,1008.6,5,59,3.4,1.0,10110.8
50834,20220516162554,25.5,1011.3,64,150,5.3,0.0,10433.4
50838,20220516162554,7.5,1003.9,97,126,4.5,0.7,10284.9
50915,20220516162554,1.7,1025.1,86,297,1.1,0.2,10263.0
50924,20220516162554,2.3,1019.5,5,237,6.9,0.0,10031.5
52267,20220516162554,23.5,1011.8,78,220,14.7,1.2,10442.2
52495,20220516162554,17.4,1007.2,75,159,14.2,0.3,10471.6
52576,20220516162554,21.5,1009.3,28,187,13.4,1.2,10327.0
53068,20220516162554,30.1,1010.2,82,343,13.9,1.0,10037.7
53083,20220516162554,34.0,1021.8,94,162,0.9,0.6,10473.3
53149,20220516162554,15.4,1026.4,38,220,10.7,0.8,10377.3
53192,20220516162554,21.4,1024.8,49,60,2.3,0.7,10311.4
53195,20220516162554,30.1,1018.4,10,332,13.3,0.6,10045.7
53276,20220516162554,21.2,1018.0,53,211,13.1,1.3,10448.7
53336,20220516162554,0.8,1018.9,40,250,13.3,1.3,10180.6
53352,20220516162554,13.0,1001.1,94,263,2.6,0.9,10455.5
53362,20220516162554,4.6,1000.3,97,138,5.7,0.9,10195.3
53367,20220516162554,12.8,1008.7,63,34,8.0,1.0,10375.0
53391,20220516162554,20.5,1005.6,43,283,8.0,1.4,10229.7
53446,20220516162554,13.2,1015.3,16,236,10.6,0.4,10248.0
53463,20220516162554,24.4,1015.6,88,45,7.1,0.3,10261.9
53480,20220516162554,22.8,1002.2,6,212,14.2,0.7,10076.5
53502,20220516162554,6.6,1020.8,37,215,14.4,0.6,10060.0
53513,20220516162554,12.2,1024.9,44,10,7.7,1.0,10364.0
53529,20220516162554,34.8,1013.8,50,239,2.1,0.9,10088.4
53543,20220516162554,16.2,1003.1,48,264,2.1,0.1,10403.4
53547,20220516162554,32.2,1002.9,35,17,1.0,1.4,10370.3
53602,20220516162554,22.0,1012.8,63,341,6.7,0.1,10487.0
54012,20220516162554,12.7,1020.5,22,320,8.5,1.4,10040.5
54026,20220516162554,10.9,1010.8,57,332,9.0,0.0,10004.1
54027,20220516162554,5.5,1002.8,25,258,3.7,0.2,10165.2
54102,20220516162554,9.2,1006.1,40,14,8.4,0.5,10059.3
54115,20220516162554,28.1,1014.8,11,280,7.5,1.5,10074.8
54134,20220516162554,5.5,1020.5,86,198,7.1,0.5,10153.2
54135,20220516162554,9.3,1024.2,47,166,6.0,1.4,10091.0
54208,20220516162554,24.0,1025.0,72,339,1.3,0.6,10049.2
54213,20220516162554,23.2,1012.0,93,143,12.5,0.6,10198.9
54218,20220516162554,1.1,1003.0,37,300,4.3,0.9,10327.0
54226,20220516162554,6.1,1007.3,1,289,6.2,0.2,10067.1
53519,20220516162554,30.7,1011.3,12,115,0.0,1.0,10258.8
53612,20220516162554,5.3,1018.6,33,193,11.3,1.2,10294.6
53614,20220516162554,10.6,1024.4,21,70,6.6,0.0,10330.7
53615,20220516162554,18.5,1013.8,81,147,9.3,0.8,10115.0
53704,20220516162554,24.2,1004.8,64,232,14.8,1.0,10495.8
53705,20220516162554,0.1,1001.5,87,252,0.6,1.0,10421.2
53723,20220516162554,29.1,1025.9,95,19,2.5,0.6,10334.1
53806,20220516162554,26.3,1003.0,52,133,5.5,0.7,10385.7
53810,20220516162554,33.4,1018.8,90,295,14.3,0.1,10199.8
53817,20220516162554,24.9,1026.4,48,222,4.0,0.5,10238.9
53903,20220516162554,20.3,1007.8,85,180,0.0,0.7,10270.2
53910,20220516162554,22.0,1006.2,34,49,7.2,1.2,10017.4
51886,20220516162554,33.8,1008.5,57,87,3.5,0.5,10379.4
52602,20220516162554,30.5,1024.3,24,192,12.8,1.0,10139.2
52633,20220516162554,11.2,1012.6,74,198,0.9,0.9,10108.1
52645,20220516162554,20.2,1011.8,75,117,3.8,0.3,10072.4
52657,20220516162554,14.7,1024.0,82,72,1.5,0.5,10336.7
52707,20220516162554,20.8,1007.0,7,124,8.5,0.5,10468.1
52713,20220516162554,1.8,1022.0,24,245,0.8,1.2,10240.1
52737,20220516162554,21.6,1008.5,47,221,14.6,0.0,10066.9
52754,20220516162554,17.9,1025.1,29,38,7.7,0.6,10488.4
52765,20220516162554,13.2,1000.9,15,277,3.4,0.4,10354.0
52818,20220516162554,3.6,1008.2,43,115,5.4,0.9,10428.3
52825,20220516162554,23.3,1005.8,30,161,7.0,0.3,10366.5
52833,20220516162554,29.5,1004.0,85,204,13.1,0.9,10080.2
52836,20220516162554,14.0,1022.3,98,217,12.4,1.5,10084.8
52842,20220516162554,15.7,1017.1,41,353,4.0,0.6,10193.0
52856,20220516162554,32.2,1003.4,94,186,6.4,0.2,10406.2
52866,20220516162554,33.5,1025.7,55,343,5.4,0.2,10146.9
52868,20220516162554,5.4,1005.1,15,348,12.6,0.8,10309.2
52876,20220516162554,30.3,1013.4,64,334,11.7,1.1,10288.3
52908,20220516162554,7.3,1014.5,20,161,8.4,0.9,10211.5
52943,20220516162554,23.5,1024.4,100,283,9.1,0.9,10029.7
52955,20220516162554,28.7,1000.8,98,45,9.7,0.4,10467.5
52974,20220516162554,1.1,1016.0,43,278,10.9,0.1,10383.8
56004,20220516162554,27.8,1023.4,44,144,9.4,1.5,10055.2
56018,20220516162554,10.5,1022.3,98,259,1.7,1.2,10227.7
56021,20220516162554,24.7,1008.6,53,208,9.7,1.4,10307.0
56029,20220516162554,13.5,1017.8,31,281,9.8,1.2,10389.3
56033,20220516162554,18.6,1014.5,97,336,13.9,0.8,10464.5
56034,20220516162554,7.5,1021.8,60,216,8.1,0.0,10235.5
56043,20220516162554,17.3,1000.0,63,319,10.8,1.1,10483.0
56046,20220516162554,8.5,1007.4,14,211,13.9,1.2,10010.3
56065,20220516162554,19.5,1001.1,26,226,4.6,0.1,10283.7
56067,20220516162554,7.8,1011.8,57,35,1.6,0.7,10162.6
56125,20220516162554,20.3,1011.5,92,98,3.0,0.2,10148.6
56151,20220516162554,32.5,1009.1,78,66,14.2,0.7,10210.5
54715,20220516162554,9.5,1016.7,24,218,10.5,0.0,10374.8
54725,20220516162554,27.2,1026.3,52,51,13.7,0.3,10230.4
54727,20220516162554,34.3,1013.8,63,115,10.4,0.1,10336.4
54744,20220516162554,9.3,1017.2,15,317,12.8,0.8,10025.2
54751,20220516162554,31.8,1019.7,75,303,2.4,0.9,10432.3
54753,20220516162554,6.3,1010.4,91,63,2.4,0.5,10062.0
54764,20220516162554,22.5,1022.3,46,209,3.1,0.3,10162.4
54774,20220516162554,3.7,1024.6,82,284,2.0,1.5,10443.9
54776,20220516162554,5.9,1004.4,78,231,12.8,1.5,10363.4
54808,20220516162554,8.7,1010.7,49,214,5.3,1.4,10349.1
54823,20220516162554,1.6,1016.4,49,313,3.9,1.0,10268.9
54826,20220516162554,27.5,1017.8,91,70,6.6,0.7,10039.1
54836,20220516162554,23.4,1020.4,40,228,11.0,1.3,10411.1
54842,20220516162554,22.1,1023.7,87,173,2.5,0.3,10413.8
54843,20220516162554,10.0,1025.4,50,170,6.5,0.1,10025.9
54857,20220516162554,6.6,1015.8,71,99,14.9,0.5,10140.0
54863,20220516162554,19.4,1023.4,80,302,0.3,0.6,10084.9
54909,20220516162554,14.7,1012.4,55,143,6.2,0.8,10294.8
54916,20220516162554,15.1,1016.6,29,179,6.1,0.1,10215.1
54929,20220516162554,19.6,1002.8,39,245,2.4,0.8,10017.4
54936,20220516162554,11.3,1025.6,10,170,0.6,1.2,10369.0
54945,20220516162554,9.7,1014.3,88,55,14.8,0.1,10170.8
58034,20220516162554,1.9,1000.1,80,123,1.7,0.3,10150.8
53478,20220516162554,8.8,1024.3,57,69,1.6,0.6,10186.3
53487,20220516162554,16.6,1019.0,15,115,12.6,0.3,10261.1
53490,20220516162554,3.6,1009.8,4,276,2.1,1.0,10084.4
53564,20220516162554,33.5,1021.9,55,325,2.2,0.5,10393.1
53578,20220516162554,15.9,1019.2,64,102,8.0,0.3,10029.8
53579,20220516162554,18.1,1005.6,30,159,2.1,1.5,10485.6
53588,20220516162554,20.7,1019.8,65,332,8.3,0.7,10348.8
53594,20220516162554,14.7,1016.0,52,258,14.6,1.3,10014.0
53663,20220516162554,33.0,1007.0,5,199,13.4,1.5,10460.0
53664,20220516162554,25.0,1014.3,65,25,10.6,1.3,10254.3
53673,20220516162554,3.4,1021.5,63,267,6.0,0.3,10207.2
53687,20220516162554,13.4,1024.3,40,210,10.8,1.0,10338.8
53764,20220516162554,16.5,1006.3,96,286,13.8,0.3,10171.3
53772,20220516162554,7.9,1000.5,20,59,1.1,1.2,10302.8
53775,20220516162554,11.1,1015.1,13,207,12.4,0.7,10112.2
53787,20220516162554,21.7,1006.9,34,28,5.4,0.0,10294.2
53853,20220516162554,31.0,1005.9,11,131,1.2,0.5,10311.2
53859,20220516162554,4.7,1023.4,37,18,13.1,0.3,10213.9
53863,20220516162554,17.2,1007.8,27,282,7.7,0.6,10455.4
53868,20220516162554,7.2,1015.0,84,235,2.1,0.4,10073.8
53877,20220516162554,12.4,1006.7,46,261,10.6,1.5,10015.2
53882,20220516162554,5.4,1012.7,63,126,12.8,1.0,10461.2
53884,20220516162554,11.8,1006.3,78,154,10.3,1.5,10271.0
53959,20220516162554,0.6,1025.9,78,141,1.1,0.0,10291.8
53963,20220516162554,18.7,1014.0,85,183,12.2,1.4,10326.4
53968,20220516162554,25.0,1020.4,69,23,0.8,1.5,10373.5
53975,20220516162554,31.6,1023.8,38,298,9.3,0.3,10401.3
57052,20220516162554,1.4,1013.5,21,227,6.6,0.5,10414.7
53646,20220516162554,31.3,1001.9,79,95,3.9,1.0,10262.8
53651,20220516162554,4.2,1020.4,35,103,13.6,1.4,10198.4
53725,20220516162554,29.1,1024.4,29,41,12.5,1.0,10398.4
53735,20220516162554,28.4,1019.0,84,107,10.5,0.7,10357.6
53738,20220516162554,26.9,1015.4,9,76,6.3,1.0,10012.3
53740,20220516162554,11.2,1002.2,54,307,9.9,1.1,10288.0
53754,20220516162554,4.6,1010.3,62,11,3.3,0.6,10218.6
53845,20220516162554,25.1,1016.5,96,308,4.5,1.4,10331.5
53854,20220516162554,2.5,1018.8,96,148,13.7,1.5,10235.7
53929,20220516162554,10.8,1004.8,8,308,4.7,1.2,10151.0
53942,20220516162554,29.9,1024.4,91,253,4.3,1.1,10246.7
53948,20220516162554,18.2,1025.0,30,278,5.5,0.5,10158.3
53955,20220516162554,9.2,1020.5,67,107,14.1,0.1,10104.4
57003,20220516162554,29.7,1011.3,21,125,1.3,1.1,10281.8
57025,20220516162554,25.9,1000.0,22,297,3.9,1.1,10200.4
57028,20220516162554,20.0,1023.1,9,344,11.2,0.5,10402.7
57030,20220516162554,9.3,1017.6,74,312,7.4,0.3,10232.7
57034,20220516162554,22.8,1024.0,67,289,2.3,1.0,10127.5
57037,20220516162554,29.0,1000.3,81,142,10.8,0.9,10095.3
57046,20220516162554,0.7,1019.4,55,334,8.0,1.4,10227.1
57048,20220516162554,22.9,1000.9,54,44,2.0,0.6,10426.8
57049,20220516162554,2.3,1012.0,68,323,2.2,0.9,10268.9
57106,20220516162554,17.6,1009.9,100,187,9.2,1.1,10392.6
57124,20220516162554,2.3,1006.5,1,309,9.6,0.7,10009.2
57127,20220516162554,31.6,1022.4,87,293,12.3,1.5,10228.7
57131,20220516162554,3.4,1006.5,26,12,8.2,1.2,10343.9
57134,20220516162554,33.3,1017.0,74,113,0.4,0.0,10441.7
57140,20220516162554,26.8,1009.7,34,228,13.4,1.3,10498.7
57143,20220516162554,25.2,1007.2,38,332,6.2,1.5,10405.2
57144,20220516162554,31.5,1004.7,28,43,2.9,0.8,10244.5
57154,20220516162554,10.0,1010.9,37,118,2.9,0.5,10074.2
57211,20220516162554,20.2,1002.8,68,353,13.5,0.0,10471.6
57232,20220516162554,7.8,1019.1,35,283,8.0,1.1,10433.5
57238,20220516162554,34.6,1010.6,53,192,1.0,1.1,10264.7
57245,20220516162554,32.4,1002.9,96,173,8.5,0.3,10116.8
57343,20220516162554,28.9,1016.4,100,41,12.8,1.4,10176.3
58362,20220516162554,33.3,1017.4,72,105,0.7,1.3,10214.3
56038,20220516162554,5.7,1003.4,56,132,7.7,1.2,10104.7
56079,20220516162554,20.2,1003.4,32,119,12.5,0.3,10066.7
56144,20220516162554,30.1,1024.7,9,248,10.7,1.1,10067.0
56146,20220516162554,32.9,1023.0,68,212,4.4,1.0,10100.0
56152,20220516162554,18.3,1020.6,79,221,2.5,1.4,10129.2
56167,20220516162554,1.0,1001.1,38,32,13.7,0.4,10133.1
56172,20220516162554,28.4,1016.4,57,225,11.2,1.2,10184.2
56173,20220516162554,8.2,1019.3,36,130,10.1,1.5,10052.0
56178,20220516162554,3.1,1010.3,5,159,8.9,1.5,10398.0
56182,20220516162554,21.1,1003.1,66,231,11.7,0.2,10133.8
56187,20220516162554,16.1,1012.4,88,29,12.4,1.2,10388.9
56188,20220516162554,7.8,1021.7,54,41,13.8,1.2,10153.3
56196,20220516162554,29.6,1013.8,86,354,8.9,1.4,10331.3
56247,20220516162554,13.4,1019.7,26,337,9.8,0.2,10158.0
56251,20220516162554,29.9,1019.1,36,161,12.1,0.7,10400.7
56257,20220516162554,34.2,1016.1,39,157,13.3,0.7,10169.5
56287,20220516162554,8.9,1019.6,22,52,2.7,1.0,10417.3
56357,20220516162554,7.7,1015.0,85,346,12.7,1.4,10043.5
56374,20220516162554,7.3,1009.9,16,192,5.1,1.1,10468.7
56385,20220516162554,26.3,1022.1,58,153,9.7,1.5,10036.1
56386,20220516162554,24.6,1020.8,61,156,7.1,1.3,10088.9
56459,20220516162554,25.7,1007.1,20,116,4.4,0.0,10062.6
56462,20220516162554,5.5,1021.1,11,21,12.2,1.4,10015.4
56475,20220516162554,23.1,1006.4,12,179,10.7,0.8,10245.1
56479,20220516162554,0.4,1026.2,35,88,10.7,0.6,10015.2
56485,20220516162554,11.9,1012.6,18,239,7.5,0.4,10216.3
56492,20220516162554,8.6,1005.0,64,184,5.8,1.3,10081.4
56565,20220516162554,11.5,1015.3,92,76,13.4,1.0,10479.9
56571,20220516162554,24.2,1013.0,33,39,9.2,1.5,10482.6
56666,20220516162554,16.1,1012.2,37,71,14.9,0.1,10216.8
56671,20220516162554,9.9,1009.0,11,95,13.2,1.3,10435.3
57206,20220516162554,12.3,1021.9,38,326,0.4,0.0,10215.2
57237,20220516162554,27.8,1023.4,95,34,5.9,1.5,10423.8
57306,20220516162554,30.2,1021.8,75,344,11.7,0.6,10478.1
57313,20220516162554,22.7,1022.1,50,144,0.8,0.8,10158.9
57314,20220516162554,4.7,1018.3,32,285,3.4,0.4,10437.9
57328,20220516162554,10.6,1005.5,99,274,3.4,0.0,10232.4
57405,20220516162554,33.4,1025.6,55,148,6.9,0.0,10457.0
57411,20220516162554,30.4,1011.1,92,205,10.7,0.0,10343.4
57503,20220516162554,22.7,1014.7,42,29,8.8,1.2,10100.8
57604,20220516162554,3.3,1013.9,59,85,4.6,0.4,10057.9
57608,20220516162554,19.8,1011.9,21,55,2.0,1.0,10369.3
54525,20220516162554,3.1,1024.0,80,171,14.8,1.0,10189.1
54527,20220516162554,26.8,1010.4,39,54,1.7,1.2,10378.8
54623,20220516162554,15.3,1022.8,31,31,10.5,1.3,10370.9
55228,20220516162554,29.5,1008.7,1,232,4.6,0.0,10122.1
55248,20220516162554,19.4,1009.2,35,261,10.4,0.9,10285.1
55279,20220516162554,16.6,1008.2,33,281,10.2,1.5,10489.9
55294,20220516162554,13.2,1010.0,23,58,6.3,0.9,10050.3
55299,20220516162554,0.9,1000.4,59,42,9.1,0.3,10030.4
55437,20220516162554,9.3,1018.1,67,249,13.0,1.2,10011.5
55472,20220516162554,11.2,1008.3,67,260,5.7,0.6,10495.2
55493,20220516162554,10.2,1000.6,41,232,12.8,0.7,10007.7
55569,20220516162554,7.5,1010.3,21,352,6.2,0.2,10369.1
55578,20220516162554,8.7,1024.4,42,43,2.3,1.5,10303.8
55585,20220516162554,16.2,1013.4,27,140,7.9,0.0,10414.5
55591,20220516162554,20.6,1011.8,87,18,6.6,1.0,10190.1
55598,20220516162554,13.2,1008.3,94,169,6.3,0.1,10294.6
55655,20220516162554,30.3,1004.1,41,173,8.7,0.1,10006.0
55664,20220516162554,16.7,1011.5,34,346,5.1,1.5,10383.5
55680,20220516162554,2.7,1023.4,91,80,9.9,1.2,10373.5
55681,20220516162554,2.7,1007.7,54,240,5.2,1.1,10372.2
55690,20220516162554,3.5,1026.2,56,113,0.8,1.5,10395.9
55696,20220516162554,8.2,1003.8,8,220,12.0,1.2,10273.5
55773,20220516162554,22.0,1015.9,85,256,10.5,1.1,10100.0
56106,20220516162554,31.8,1015.5,100,310,11.4,0.0,10349.7
56116,20220516162554,8.0,1010.1,85,185,11.4,1.1,10156.7
56137,20220516162554,18.3,1014.1,58,74,6.6,0.0,10130.9
56202,20220516162554,25.5,1021.6,62,221,0.5,0.2,10257.2
56223,20220516162554,16.8,1010.2,47,45,13.4,0.9,10404.6
56227,20220516162554,23.7,1022.7,71,146,0.3,1.0,10133.6
56312,20220516162554,7.9,1005.2,82,126,8.3,0.6,10240.5
56331,20220516162554,23.4,1013.6,56,19,11.2,1.3,10023.4
56434,20220516162554,14.0,1004.9,71,333,9.8,0.5,10009.7
51053,20220516162554,9.7,1016.6,39,91,12.0,0.0,10117.1
51059,20220516162554,14.2,1018.6,1,75,11.3,0.6,10416.1
51060,20220516162554,8.9,1001.4,15,359,13.3,0.1,10074.5
51068,20220516162554,4.1,1012.7,91,287,6.1,0.9,10037.7
51076,20220516162554,29.5,1025.7,52,114,14.8,1.3,10466.6
51087,20220516162554,27.5,1003.6,76,235,6.7,0.3,10460.7
51133,20220516162554,7.8,1022.6,37,68,13.8,1.0,10142.4
51156,20220516162554,30.8,1001.8,70,230,11.6,0.7,10037.1
51186,20220516162554,31.2,1008.7,91,329,10.4,0.9,10102.0
51232,20220516162554,17.0,1005.7,13,56,3.5,0.3,10339.4
51238,20220516162554,9.3,1012.7,18,72,3.0,0.1,10321.6
51241,20220516162554,8.5,1013.5,92,303,2.9,0.4,10487.2
51243,20220516162554,21.4,1025.4,53,344,9.6,0.6,10328.7
51288,20220516162554,8.8,1001.1,1,310,7.0,1.3,10303.9
51330,20220516162554,15.1,1002.2,62,260,6.9,1.0,10258.7
51334,20220516162554,2.3,1019.7,58,214,3.9,0.9,10141.5
51346,20220516162554,5.9,1010.8,33,183,13.7,0.8,10176.8
51358,20220516162554,4.0,1025.5,6,81,6.8,0.6,10486.4
51365,20220516162554,20.5,1000.4,90,327,2.3,0.6,10317.3
51367,20220516162554,33.1,1014.0,53,147,11.4,0.2,10194.2
51379,20220516162554,0.4,1008.3,92,34,12.8,1.1,10267.5
51431,20220516162554,30.3,1016.3,79,296,14.4,1.1,10491.3
51433,20220516162554,2.0,1000.6,1,133,11.2,1.3,10038.6
51437,20220516162554,29.8,1003.8,13,251,7.5,0.0,10442.8
51463,20220516162554,25.9,1015.8,4,36,14.1,0.7,10235.3
51467,20220516162554,3.1,1001.0,61,152,3.4,0.2,10119.2
51469,20220516162554,4.4,1011.1,98,224,1.7,0.9,10462.5
51470,20220516162554,11.5,1009.5,3,348,13.3,1.0,10466.5
51477,20220516162554,27.5,1014.6,82,300,10.9,1.2,10049.6
51495,20220516162554,31.8,1010.6,20,25,10.4,1.5,10171.6
51526,20220516162554,32.2,1014.7,18,292,4.8,0.2,10231.6
51542,20220516162554,10.2,1016.8,19,179,10.3,1.3,10274.7
51567,20220516162554,25.2,1022.7,19,30,2.0,0.3,10218.6
51573,20220516162554,2.5,1014.3,52,35,2.1,1.0,10076.3
51581,20220516162554,12.8,1009.9,82,277,12.6,1.4,10028.1
51628,20220516162554,26.5,1011.4,7,43,7.7,0.0,10223.0
51633,20220516162554,13.0,1006.9,63,182,13.9,1.3,10108.8
51639,20220516162554,32.4,1007.4,76,311,12.4,0.3,10338.2
51642,20220516162554,14.6,1007.6,39,301,0.5,0.3,10337.8
51644,20220516162554,19.8,1002.7,29,191,8.3,0.2,10240.5
51655,20220516162554,3.4,1015.0,51,144,6.4,0.8,10306.2
51656,20220516162554,9.5,1002.7,92,213,13.4,1.0,10307.4
51701,20220516162554,18.9,1021.5,84,74,14.7,0.5,10174.4
51704,20220516162554,28.5,1007.8,68,230,6.0,0.7,10432.5
51705,20220516162554,1.9,1011.1,61,296,0.1,1.0,10349.8
51709,20220516162554,30.6,1013.2,20,51,2.4,1.0,10169.6
51711,20220516162554,22.7,1006.9,41,237,12.4,1.1,10111.2
51716,20220516162554,19.1,1010.2,100,160,9.0,0.2,10164.7
51720,20220516162554,11.8,1023.6,76,128,5.4,1.2,10483.9
51730,20220516162554,26.9,1020.3,11,134,7.5,0.9,10077.3
51747,20220516162554,9.5,1015.2,82,160,2.1,0.6,10247.7
51765,20220516162554,8.5,1013.9,54,41,4.6,1.2,10015.3
51777,20220516162554,3.5,1012.3,24,1,14.1,1.0,10349.8
51804,20220516162554,9.7,1017.4,99,294,8.3,0.4,10083.0
51810,20220516162554,4.5,1015.3,75,32,13.0,1.5,10488.3
51811,20220516162554,8.6,1000.1,7,198,13.1,0.3,10432.2
51818,20220516162554,14.2,1004.1,73,358,4.1,0.7,10092.9
51828,20220516162554,3.6,1011.9,1,61,7.8,0.3,10097.9
51839,20220516162554,8.1,1015.2,64,116,14.7,1.3,10358.6
51855,20220516162554,18.5,1017.2,66,82,7.8,1.2,10092.1
51931,20220516162554,6.6,1009.8,53,11,10.1,0.1,10389.4
52101,20220516162554,10.6,1004.7,21,286,1.8,0.8,10199.2
52112,20220516162554,30.5,1014.1,95,152,8.1,1.4,10418.6
52118,20220516162554,3.9,1020.9,30,288,4.6,0.6,10342.8
52203,20220516162554,35.0,1018.6,76,108,10.2,0.4,10296.0
52313,20220516162554,17.0,1004.7,89,16,12.9,0.0,10349.5
56444,20220516162554,11.8,1004.1,35,27,5.2,0.0,10231.6
56533,20220516162554,20.5,1019.5,53,144,4.0,0.1,10117.6
56543,20220516162554,33.5,1004.5,15,53,4.4,1.4,10209.4
56548,20220516162554,19.1,1023.0,34,109,7.9,1.0,10131.7
56586,20220516162554,25.3,1023.2,73,108,1.3,0.6,10143.5
56643,20220516162554,15.7,1010.3,20,63,7.9,0.3,10162.0
56651,20220516162554,10.7,1026.4,92,17,13.1,0.2,10381.9
56664,20220516162554,4.1,1018.3,78,185,7.0,1.0,10025.7
56684,20220516162554,13.4,1022.7,25,349,11.7,0.0,10329.0
56739,20220516162554,4.4,1021.8,78,210,14.7,1.2,10285.7
56748,20220516162554,8.8,1008.1,74,337,2.7,0.9,10309.6
56751,20220516162554,19.2,1002.3,30,348,12.1,0.2,10368.7
56763,20220516162554,30.9,1000.2,42,54,5.1,0.1,10236.5
56768,20220516162554,21.6,1004.8,74,43,7.6,1.5,10053.5
56778,20220516162554,27.1,1001.1,60,231,7.3,0.1,10208.0
56786,20220516162554,31.0,1013.0,56,221,2.3,1.2,10225.6
56838,20220516162554,19.9,1019.6,65,101,6.0,1.3,10280.1
56856,20220516162554,20.1,1002.6,91,182,4.4,0.4,10138.6
56872,20220516162554,24.5,1002.2,91,118,1.8,0.6,10148.4
56875,20220516162554,12.2,1016.2,51,64,3.7,0.9,10482.1
56886,20220516162554,0.1,1002.7,8,38,13.5,1.5,10031.3
56946,20220516162554,10.2,1017.0,87,238,10.9,1.2,10171.0
56950,20220516162554,15.6,1014.2,78,228,10.9,1.2,10110.0
56951,20220516162554,30.6,1024.7,78,75,5.9,0.7,10249.1
56954,20220516162554,30.4,1016.2,78,312,7.9,0.0,10302.1
